Results Table 1


Results Table 2


1,Time,Displacement,Force,Rotation,Torque
,(s),(mm),(mN),(deg),(N-mm)
2,Time,Displacement,Force,Rotation,Torque
,(s),(mm),(mN),(deg),(N-mm)
"","204.9620","21.7385","14697.77584","-77.7645","16.9870"
"","204.9670","21.7463","14708.42934","-77.7645","16.9381"
"","204.9720","21.7596","14722.69726","-77.7645","16.8453"
"","204.9770","21.7797","14749.82166","-77.7645","16.7104"
"","204.9820","21.8073","14807.02686","-77.7645","16.5204"
"","204.9870","21.8420","14903.43094","-77.7645","16.2400"
"","204.9920","21.8831","15039.39056","-77.7645","15.8877"
"","204.9970","21.9294","15202.72064","-77.7645","15.4892"
"","205.0020","21.9793","15373.33012","-77.7645","15.0610"
"","205.0070","22.0315","15534.04427","-77.7645","14.6209"
"","205.0120","22.0850","15678.59554","-77.7645","14.2047"
"","205.0170","22.1388","15809.08680","-77.7645","13.8193"
"","205.0220","22.1923","15934.43394","-77.7645","13.4489"
"","205.0270","22.2453","16065.10353","-77.7645","13.0620"
"","205.0320","22.2975","16204.46777","-77.7645","12.6706"
"","205.0370","22.3489","16349.27368","-77.7645","12.2780"
"","205.0420","22.3996","16494.14253","-77.7645","11.8990"
"","205.0470","22.4498","16634.68170","-77.7645","11.5392"
"","205.0520","22.4995","16767.82036","-77.7645","11.1770"
"","205.0570","22.5489","16895.22552","-77.7645","10.8356"
"","205.0620","22.5981","17021.01898","-77.7645","10.5395"
"","205.0670","22.6471","17147.80998","-77.7645","10.2360"
"","205.0720","22.6961","17276.82304","-77.7645","9.9064"
"","205.0760","22.7353","17378.55721","-77.7645","9.6414"
"","205.0770","22.7451","17403.53012","-77.7645","9.5750"
"","207.5690","27.1643","23030.50613","-77.7645","-3.2609"
"","207.5740","27.1643","23026.53694","-77.7645","-3.2457"
"","207.5790","27.1644","23027.24075","-77.7645","-3.2379"
"","207.5840","27.1649","23031.66008","-77.7645","-3.2338"
"","207.5890","27.1665","23040.98320","-77.7645","-3.2364"
"","207.5940","27.1705","23055.79567","-77.7645","-3.2658"
"","207.5990","27.1785","23080.24597","-77.7645","-3.3435"
"","207.6040","27.1921","23122.35069","-77.7645","-3.4686"
"","207.6090","27.2125","23192.24167","-77.7645","-3.6666"
"","207.6140","27.2403","23306.28967","-77.7645","-3.9740"
"","207.6190","27.2753","23473.62328","-77.7645","-4.4354"
"","207.6240","27.3166","23691.46156","-77.7645","-5.0103"
"","207.6290","27.3630","23944.60869","-77.7645","-5.6180"
"","207.6340","27.4130","24209.37538","-77.7645","-6.2451"
"","207.6390","27.4653","24466.13312","-77.7645","-6.8858"
"","207.6440","27.5187","24707.18956","-77.7645","-7.5083"
"","207.6490","27.5725","24933.31718","-77.7645","-8.1004"
"","207.6540","27.6259","25151.90315","-77.7645","-8.6611"
"","207.6590","27.6788","25373.66104","-77.7645","-9.2370"
"","207.6640","27.7309","25600.78430","-77.7645","-9.8148"
"","207.6690","27.7823","25830.50919","-77.7645","-10.3599"
"","207.6740","27.8329","26057.99866","-77.7645","-10.8864"
"","207.6790","27.8831","26278.30124","-77.7645","-11.4063"
"","207.6840","27.9328","26487.18452","-77.7645","-11.9014"
"","207.6890","27.9822","26687.19482","-77.7645","-12.3722"
"","207.6940","28.0313","26883.46672","-77.7645","-12.8331"
"","207.6990","28.0803","27080.39856","-77.7645","-13.3179"
"","207.7040","28.1292","27277.67563","-77.7645","-13.8188"
"","207.7080","28.1683","27433.96950","-77.7645","-14.2208"
"","207.7090","28.1781","27472.48268","-77.7645","-14.3174"
"","210.2050","32.5984","37245.16678","-77.7645","-33.7260"
"","210.2100","32.5984","37237.27036","-77.7645","-33.7147"
"","210.2150","32.5985","37232.25021","-77.7645","-33.7040"
"","210.2200","32.5990","37232.88727","-77.7645","-33.6917"
"","210.2250","32.6007","37241.38260","-77.7645","-33.6903"
"","210.2300","32.6047","37260.47516","-77.7645","-33.7265"
"","210.2350","32.6127","37294.27338","-77.7645","-33.8153"
"","210.2400","32.6261","37352.53906","-77.7645","-33.9652"
"","210.2450","32.6464","37448.09341","-77.7645","-34.1888"
"","210.2500","32.6740","37597.86606","-77.7645","-34.5244"
"","210.2550","32.7087","37808.65479","-77.7645","-35.0030"
"","210.2600","32.7498","38073.91739","-77.7645","-35.5772"
"","210.2650","32.7958","38376.64795","-77.7645","-36.2152"
"","210.2700","32.8456","38695.24002","-77.7645","-36.8846"
"","210.2750","32.8977","39010.65445","-77.7645","-37.5383"
"","210.2800","32.9510","39312.68311","-77.7645","-38.1685"
"","210.2850","33.0048","39601.37939","-77.7645","-38.7573"
"","210.2900","33.0583","39883.23975","-77.7645","-39.3509"
"","210.2950","33.1112","40165.13443","-77.7645","-39.9543"
"","210.3000","33.1634","40449.26071","-77.7645","-40.5660"
"","210.3050","33.2149","40732.72324","-77.7645","-41.1459"
"","210.3100","33.2657","41009.08661","-77.7645","-41.7202"
"","210.3150","33.3160","41275.13885","-77.7645","-42.2752"
"","210.3200","33.3657","41530.97534","-77.7645","-42.8040"
"","210.3250","33.4152","41779.15573","-77.7645","-43.2912"
"","210.3300","33.4644","42024.07837","-77.7645","-43.7627"
"","210.3350","33.5135","42269.56940","-77.7645","-44.2399"
"","210.3400","33.5625","42515.41901","-77.7645","-44.7334"
"","210.3440","33.6017","42710.72769","-77.7645","-45.1263"
"","210.3450","33.6115","42759.25446","-77.7645","-45.2264"
"","218.7130","0.0008","-2177.94394","-87.6096","52.7888"
"","218.7180","0.0008","-2171.34070","-87.6096","52.7561"
"","218.7230","0.0009","-2157.45473","-87.6096","52.7261"
"","218.7280","0.0017","-2137.56657","-87.6096","52.6953"
"","218.7330","0.0044","-2117.42592","-87.6096","52.6747"
"","218.7380","0.0107","-2099.24793","-87.6096","52.6810"
"","218.7430","0.0224","-2078.82023","-87.6096","52.6960"
"","218.7480","0.0408","-2044.97695","-87.6096","52.6909"
"","218.7530","0.0668","-1984.80737","-87.6096","52.6502"
"","218.7580","0.1003","-1886.45566","-87.6096","52.5553"
"","218.7630","0.1404","-1748.62993","-87.6096","52.3914"
"","218.7680","0.1860","-1587.12196","-87.6096","52.1798"
"","218.7730","0.2356","-1423.07711","-87.6096","51.9769"
"","218.7780","0.2877","-1274.00851","-87.6096","51.8112"
"","218.7830","0.3412","-1146.59965","-87.6096","51.6669"
"","218.7880","0.3951","-1035.82668","-87.6096","51.5418"
"","218.7930","0.4487","-933.79408","-87.6096","51.4475"
"","218.7980","0.5017","-829.98174","-87.6096","51.3517"
"","218.8030","0.5539","-718.66310","-87.6096","51.2315"
"","218.8080","0.6053","-602.77426","-87.6096","51.1110"
"","218.8130","0.6560","-491.29465","-87.6096","50.9960"
"","218.8180","0.7061","-389.80302","-87.6096","50.8778"
"","218.8230","0.7558","-297.11765","-87.6096","50.7675"
"","218.8280","0.8051","-210.05087","-87.6096","50.6773"
"","218.8330","0.8541","-121.93216","-87.6096","50.5922"
"","218.8380","0.9031","-29.34195","-87.6096","50.4864"
"","218.8430","0.9519","67.00640","-87.6096","50.3634"
"","218.8480","1.0008","162.80629","-87.6096","50.2220"
"","218.8490","1.0106","181.43286","-87.6096","50.1937"
"","221.3350","5.4315","4473.71674","-87.6096","42.3203"
"","221.3400","5.4315","4472.64862","-87.6096","42.3176"
"","221.3450","5.4316","4475.18158","-87.6096","42.3121"
"","221.3500","5.4321","4481.56404","-87.6096","42.3114"
"","221.3550","5.4338","4490.20958","-87.6096","42.3214"
"","221.3600","5.4377","4496.49429","-87.6096","42.3291"
"","221.3650","5.4456","4495.81718","-87.6096","42.3454"
"","221.3700","5.4590","4489.03036","-87.6096","42.3724"
"","221.3750","5.4793","4481.95934","-87.6096","42.3903"
"","221.3800","5.5069","4488.85012","-87.6096","42.3376"
"","221.3850","5.5416","4519.37628","-87.6096","42.2233"
"","221.3900","5.5826","4575.07277","-87.6096","42.0932"
"","221.3950","5.6287","4646.43526","-87.6096","41.9507"
"","221.4000","5.6784","4718.42241","-87.6096","41.8023"
"","221.4050","5.7306","4778.57447","-87.6096","41.6814"
"","221.4100","5.7840","4821.18034","-87.6096","41.5826"
"","221.4150","5.8377","4852.45085","-87.6096","41.4925"
"","221.4200","5.8912","4882.41768","-87.6096","41.4014"
"","221.4250","5.9441","4917.55247","-87.6096","41.3081"
"","221.4300","5.9963","4961.79962","-87.6096","41.1909"
"","221.4350","6.0478","5010.17761","-87.6096","41.0597"
"","221.4400","6.0986","5058.60138","-87.6096","40.9356"
"","221.4450","6.1487","5103.06120","-87.6096","40.8099"
"","221.4500","6.1985","5141.86811","-87.6096","40.6894"
"","221.4550","6.2479","5176.96905","-87.6096","40.5867"
"","221.4600","6.2971","5212.85343","-87.6096","40.5211"
"","221.4650","6.3461","5252.63357","-87.6096","40.4546"
"","221.4700","6.3952","5295.00675","-87.6096","40.3563"
"","221.4740","6.4344","5328.87316","-87.6096","40.2714"
"","221.4750","6.4442","5337.28266","-87.6096","40.2501"
"","223.9740","10.8641","7392.42792","-87.6096","35.3743"
"","223.9790","10.8641","7390.33890","-87.6096","35.3830"
"","223.9840","10.8642","7393.52942","-87.6096","35.3660"
"","223.9890","10.8648","7401.74532","-87.6096","35.3321"
"","223.9940","10.8664","7412.48798","-87.6096","35.2998"
"","223.9990","10.8705","7419.34538","-87.6096","35.2653"
"","224.0040","10.8785","7417.43326","-87.6096","35.2343"
"","224.0090","10.8921","7408.86879","-87.6096","35.2224"
"","224.0140","10.9126","7399.88375","-87.6096","35.2113"
"","224.0190","10.9404","7405.14088","-87.6096","35.1601"
"","224.0240","10.9755","7437.20818","-87.6096","35.0499"
"","224.0290","11.0168","7495.40567","-87.6096","34.9058"
"","224.0340","11.0631","7569.35024","-87.6096","34.7444"
"","224.0390","11.1131","7644.90509","-87.6096","34.5748"
"","224.0440","11.1654","7708.95338","-87.6096","34.4153"
"","224.0490","11.2189","7755.61142","-87.6096","34.2800"
"","224.0540","11.2726","7789.16645","-87.6096","34.1780"
"","224.0590","11.3262","7817.47437","-87.6096","34.1056"
"","224.0640","11.3791","7851.33696","-87.6096","34.0327"
"","224.0690","11.4312","7894.40441","-87.6096","33.9405"
"","224.0740","11.4826","7942.91878","-87.6096","33.8139"
"","224.0790","11.5333","7992.92707","-87.6096","33.6881"
"","224.0840","11.5834","8039.83784","-87.6096","33.5598"
"","224.0890","11.6331","8082.30114","-87.6096","33.4314"
"","224.0940","11.6825","8123.10505","-87.6096","33.3315"
"","224.0990","11.7317","8162.95338","-87.6096","33.2590"
"","224.1040","11.7807","8203.96519","-87.6096","33.1800"
"","224.1090","11.8297","8246.38462","-87.6096","33.0942"
"","224.1130","11.8689","8279.08993","-87.6096","33.0223"
"","224.1140","11.8787","8286.79085","-87.6096","33.0076"
"","226.6060","16.2977","10181.53095","-87.6096","28.7931"
"","226.6110","16.2977","10180.47428","-87.6096","28.7653"
"","226.6160","16.2978","10184.88598","-87.6096","28.7177"
"","226.6210","16.2983","10193.57300","-87.6096","28.6848"
"","226.6260","16.3000","10202.98195","-87.6096","28.6561"
"","226.6310","16.3040","10208.50754","-87.6096","28.6085"
"","226.6360","16.3119","10207.09419","-87.6096","28.5644"
"","226.6410","16.3255","10199.63646","-87.6096","28.5503"
"","226.6460","16.3459","10195.09220","-87.6096","28.5321"
"","226.6510","16.3736","10209.37824","-87.6096","28.4659"
"","226.6560","16.4086","10252.88773","-87.6096","28.3452"
"","226.6610","16.4498","10326.84612","-87.6096","28.1846"
"","226.6660","16.4961","10418.59150","-87.6096","28.0105"
"","226.6710","16.5460","10512.37297","-87.6096","27.8390"
"","226.6760","16.5982","10592.77916","-87.6096","27.6740"
"","226.6810","16.6517","10652.69375","-87.6096","27.5277"
"","226.6860","16.7055","10699.97787","-87.6096","27.3959"
"","226.6910","16.7590","10745.06187","-87.6096","27.2595"
"","226.6960","16.8119","10796.86260","-87.6096","27.1069"
"","226.7010","16.8641","10858.18481","-87.6096","26.9267"
"","226.7060","16.9155","10926.83697","-87.6096","26.7430"
"","226.7110","16.9662","10996.03844","-87.6096","26.5416"
"","226.7160","17.0164","11060.25314","-87.6096","26.3533"
"","226.7210","17.0661","11119.01188","-87.6096","26.2004"
"","226.7260","17.1155","11172.44339","-87.6096","26.0830"
"","226.7310","17.1647","11224.79248","-87.6096","25.9753"
"","226.7360","17.2137","11280.04932","-87.6096","25.8686"
"","226.7410","17.2627","11337.81910","-87.6096","25.7628"
"","226.7450","17.3019","11384.40990","-87.6096","25.6592"
"","226.7460","17.3117","11395.97225","-87.6096","25.6274"
"","229.2420","21.7328","13812.60109","-87.6096","20.7357"
"","229.2470","21.7328","13809.90124","-87.6096","20.7629"
"","229.2520","21.7329","13808.72059","-87.6096","20.7908"
"","229.2570","21.7334","13811.27453","-87.6096","20.8119"
"","229.2620","21.7350","13818.20393","-87.6096","20.8131"
"","229.2670","21.7388","13826.05934","-87.6096","20.8021"
"","229.2720","21.7466","13833.21953","-87.6096","20.7722"
"","229.2770","21.7599","13840.90328","-87.6096","20.7249"
"","229.2820","21.7801","13856.57787","-87.6096","20.6590"
"","229.2870","21.8076","13896.50917","-87.6096","20.5492"
"","229.2920","21.8424","13971.33064","-87.6096","20.3620"
"","229.2970","21.8835","14080.26123","-87.6096","20.1170"
"","229.3020","21.9297","14210.62374","-87.6096","19.8422"
"","229.3070","21.9796","14345.40272","-87.6096","19.5487"
"","229.3120","22.0318","14470.14236","-87.6096","19.2359"
"","229.3170","22.0853","14578.81927","-87.6096","18.9237"
"","229.3220","22.1390","14674.68357","-87.6096","18.6269"
"","229.3270","22.1925","14766.40415","-87.6096","18.3475"
"","229.3320","22.2454","14864.20250","-87.6096","18.0706"
"","229.3370","22.2976","14972.18132","-87.6096","17.7765"
"","229.3420","22.3490","15086.72237","-87.6096","17.4879"
"","229.3470","22.3997","15199.52202","-87.6096","17.2104"
"","229.3520","22.4499","15305.90820","-87.6096","16.9340"
"","229.3570","22.4997","15404.50668","-87.6096","16.6612"
"","229.3620","22.5491","15497.40505","-87.6096","16.4021"
"","229.3670","22.5984","15591.44878","-87.6096","16.1495"
"","229.3720","22.6475","15688.73405","-87.6096","15.8950"
"","229.3770","22.6964","15791.11099","-87.6096","15.6442"
"","229.3810","22.7356","15873.80505","-87.6096","15.4427"
"","229.3820","22.7454","15894.21177","-87.6096","15.3922"
"","231.8770","27.1645","20121.13380","-87.6096","6.3201"
"","231.8820","27.1645","20115.74745","-87.6096","6.3371"
"","231.8870","27.1646","20115.34882","-87.6096","6.3163"
"","231.8920","27.1651","20121.37604","-87.6096","6.2950"
"","231.8970","27.1668","20133.84628","-87.6096","6.2855"
"","231.9020","27.1708","20150.97427","-87.6096","6.2423"
"","231.9070","27.1788","20173.82431","-87.6096","6.1575"
"","231.9120","27.1924","20208.58765","-87.6096","6.0317"
"","231.9170","27.2128","20265.08904","-87.6096","5.8573"
"","231.9220","27.2406","20359.84993","-87.6096","5.5715"
"","231.9270","27.2756","20502.45857","-87.6096","5.1744"
"","231.9320","27.3169","20690.96756","-87.6096","4.6877"
"","231.9370","27.3632","20912.29630","-87.6096","4.1421"
"","231.9420","27.4132","21145.51735","-87.6096","3.5796"
"","231.9470","27.4654","21372.93434","-87.6096","3.0452"
"","231.9520","27.5188","21587.43858","-87.6096","2.5190"
"","231.9570","27.5726","21788.70392","-87.6096","2.0045"
"","231.9620","27.6261","21981.81915","-87.6096","1.4973"
"","231.9670","27.6789","22176.91040","-87.6096","0.9841"
"","231.9720","27.7311","22378.87955","-87.6096","0.4482"
"","231.9770","27.7824","22583.52470","-87.6096","-0.0650"
"","231.9820","27.8332","22785.91347","-87.6096","-0.5661"
"","231.9870","27.8833","22981.32515","-87.6096","-1.0714"
"","231.9920","27.9330","23168.55431","-87.6096","-1.5525"
"","231.9970","27.9824","23350.99411","-87.6096","-2.0044"
"","232.0020","28.0316","23531.77834","-87.6096","-2.4307"
"","232.0070","28.0805","23707.00836","-87.6096","-2.8428"
"","232.0120","28.1295","23872.14279","-87.6096","-3.2455"
"","232.0160","28.1686","23996.09375","-87.6096","-3.5601"
"","232.0170","28.1783","24025.69962","-87.6096","-3.6355"
"","234.5100","32.5987","33335.28900","-87.6096","-23.2642"
"","234.5150","32.5987","33329.38766","-87.6096","-23.2204"
"","234.5200","32.5988","33327.73209","-87.6096","-23.1843"
"","234.5250","32.5993","33329.87595","-87.6096","-23.1447"
"","234.5300","32.6010","33338.26065","-87.6096","-23.1283"
"","234.5350","32.6050","33356.75049","-87.6096","-23.1640"
"","234.5400","32.6130","33389.72473","-87.6096","-23.2625"
"","234.5450","32.6265","33446.55609","-87.6096","-23.4350"
"","234.5500","32.6468","33539.84833","-87.6096","-23.6956"
"","234.5550","32.6744","33685.80246","-87.6096","-24.0681"
"","234.5600","32.7092","33893.97049","-87.6096","-24.5800"
"","234.5650","32.7503","34160.07233","-87.6096","-25.1802"
"","234.5700","32.7964","34465.63721","-87.6096","-25.8203"
"","234.5750","32.8462","34785.69412","-87.6096","-26.4896"
"","234.5800","32.8984","35100.28458","-87.6096","-27.1654"
"","234.5850","32.9518","35400.25330","-87.6096","-27.8244"
"","234.5900","33.0056","35685.23407","-87.6096","-28.4604"
"","234.5950","33.0591","35962.99744","-87.6096","-29.0758"
"","234.6000","33.1121","36241.76025","-87.6096","-29.6943"
"","234.6050","33.1643","36525.06256","-87.6096","-30.3161"
"","234.6100","33.2157","36809.50546","-87.6096","-30.9232"
"","234.6150","33.2665","37089.24103","-87.6096","-31.5162"
"","234.6200","33.3167","37358.40225","-87.6096","-32.1010"
"","234.6250","33.3664","37615.29160","-87.6096","-32.6696"
"","234.6300","33.4158","37863.95645","-87.6096","-33.2040"
"","234.6350","33.4650","38110.10361","-87.6096","-33.7127"
"","234.6400","33.5141","38357.44476","-87.6096","-34.2316"
"","234.6450","33.5631","38605.53741","-87.6096","-34.7852"
"","234.6490","33.6023","38802.81830","-87.6096","-35.2163"
"","234.6500","33.6121","38851.88293","-87.6096","-35.3236"
"","242.9980","0.0008","-2073.79651","-97.2594","54.3480"
"","243.0030","0.0008","-2068.19916","-97.2594","54.3297"
"","243.0080","0.0009","-2053.86305","-97.2594","54.3246"
"","243.0130","0.0017","-2031.74591","-97.2594","54.3203"
"","243.0180","0.0044","-2008.55947","-97.2594","54.3249"
"","243.0230","0.0107","-1986.12547","-97.2594","54.3302"
"","243.0280","0.0223","-1964.26296","-97.2594","54.3128"
"","243.0330","0.0408","-1933.66361","-97.2594","54.2889"
"","243.0380","0.0668","-1878.61776","-97.2594","54.2439"
"","243.0430","0.1002","-1787.00471","-97.2594","54.1278"
"","243.0480","0.1404","-1658.28979","-97.2594","53.9594"
"","243.0530","0.1860","-1505.06270","-97.2594","53.7788"
"","243.0580","0.2355","-1347.35692","-97.2594","53.6213"
"","243.0630","0.2876","-1202.29971","-97.2594","53.4803"
"","243.0680","0.3411","-1076.61688","-97.2594","53.3378"
"","243.0730","0.3950","-966.70234","-97.2594","53.2194"
"","243.0780","0.4486","-867.32167","-97.2594","53.1177"
"","243.0830","0.5016","-769.04809","-97.2594","53.0288"
"","243.0880","0.5538","-665.56144","-97.2594","52.9198"
"","243.0930","0.6052","-557.79284","-97.2594","52.8029"
"","243.0980","0.6559","-453.02811","-97.2594","52.6704"
"","243.1030","0.7060","-355.41582","-97.2594","52.5478"
"","243.1080","0.7556","-264.39670","-97.2594","52.4074"
"","243.1130","0.8049","-176.25991","-97.2594","52.2841"
"","243.1180","0.8540","-86.76323","-97.2594","52.1784"
"","243.1230","0.9030","4.53702","-97.2594","52.0770"
"","243.1280","0.9519","94.96485","-97.2594","51.9546"
"","243.1330","1.0008","180.73872","-97.2594","51.8343"
"","243.1340","1.0106","197.20674","-97.2594","51.8114"
"","245.6280","5.4312","4518.06068","-97.2594","43.5264"
"","245.6330","5.4312","4518.97573","-97.2594","43.5206"
"","245.6380","5.4313","4523.76699","-97.2594","43.5031"
"","245.6430","5.4318","4532.11641","-97.2594","43.4772"
"","245.6480","5.4335","4543.22100","-97.2594","43.4541"
"","245.6530","5.4375","4550.16565","-97.2594","43.4319"
"","245.6580","5.4453","4547.52493","-97.2594","43.4209"
"","245.6630","5.4588","4537.32443","-97.2594","43.4072"
"","245.6680","5.4790","4526.93653","-97.2594","43.4019"
"","245.6730","5.5066","4532.09543","-97.2594","43.3704"
"","245.6780","5.5413","4563.68446","-97.2594","43.3000"
"","245.6830","5.5823","4620.65554","-97.2594","43.1998"
"","245.6880","5.6284","4693.82238","-97.2594","43.0862"
"","245.6930","5.6781","4767.91430","-97.2594","42.9735"
"","245.6980","5.7302","4828.98474","-97.2594","42.8647"
"","245.7030","5.7836","4871.33265","-97.2594","42.7559"
"","245.7080","5.8373","4899.90473","-97.2594","42.6534"
"","245.7130","5.8908","4924.41177","-97.2594","42.5521"
"","245.7180","5.9437","4955.34086","-97.2594","42.4339"
"","245.7230","5.9959","4996.60540","-97.2594","42.2902"
"","245.7280","6.0474","5044.80219","-97.2594","42.1576"
"","245.7330","6.0982","5095.59584","-97.2594","42.0378"
"","245.7380","6.1484","5142.21716","-97.2594","41.9428"
"","245.7430","6.1982","5183.30908","-97.2594","41.8550"
"","245.7480","6.2476","5220.95823","-97.2594","41.7593"
"","245.7530","6.2968","5256.67858","-97.2594","41.6815"
"","245.7580","6.3458","5293.87140","-97.2594","41.5929"
"","245.7630","6.3948","5333.97961","-97.2594","41.5035"
"","245.7670","6.4340","5366.32824","-97.2594","41.4262"
"","245.7680","6.4438","5374.26567","-97.2594","41.4050"
"","248.2660","10.8638","7500.70715","-97.2594","36.5103"
"","248.2710","10.8638","7501.94788","-97.2594","36.5135"
"","248.2760","10.8639","7507.31134","-97.2594","36.4931"
"","248.2810","10.8644","7514.82964","-97.2594","36.4772"
"","248.2860","10.8661","7522.28498","-97.2594","36.4601"
"","248.2910","10.8702","7525.94233","-97.2594","36.4314"
"","248.2960","10.8782","7521.86441","-97.2594","36.4221"
"","248.3010","10.8918","7511.07597","-97.2594","36.4272"
"","248.3060","10.9123","7501.36709","-97.2594","36.4271"
"","248.3110","10.9402","7507.08675","-97.2594","36.3901"
"","248.3160","10.9752","7539.52694","-97.2594","36.2934"
"","248.3210","11.0164","7597.46790","-97.2594","36.1596"
"","248.3260","11.0627","7669.62481","-97.2594","36.0247"
"","248.3310","11.1126","7739.49194","-97.2594","35.8846"
"","248.3360","11.1648","7795.45546","-97.2594","35.7257"
"","248.3410","11.2182","7833.95672","-97.2594","35.5877"
"","248.3460","11.2719","7861.45210","-97.2594","35.4930"
"","248.3510","11.3254","7887.45642","-97.2594","35.4223"
"","248.3560","11.3783","7919.29674","-97.2594","35.3196"
"","248.3610","11.4305","7960.90174","-97.2594","35.2101"
"","248.3660","11.4820","8009.26590","-97.2594","35.1047"
"","248.3710","11.5327","8058.32481","-97.2594","34.9989"
"","248.3760","11.5829","8102.67067","-97.2594","34.8895"
"","248.3810","11.6326","8139.11533","-97.2594","34.8012"
"","248.3860","11.6820","8171.57650","-97.2594","34.7328"
"","248.3910","11.7312","8205.16777","-97.2594","34.6632"
"","248.3960","11.7803","8242.32674","-97.2594","34.5851"
"","248.4010","11.8292","8283.00571","-97.2594","34.5132"
"","248.4050","11.8684","8315.26566","-97.2594","34.4528"
"","248.4060","11.8782","8323.09341","-97.2594","34.4422"
"","250.9010","16.2974","10152.13871","-97.2594","30.1727"
"","250.9060","16.2974","10150.54703","-97.2594","30.1630"
"","250.9110","16.2975","10152.26746","-97.2594","30.1584"
"","250.9160","16.2981","10157.03392","-97.2594","30.1750"
"","250.9210","16.2997","10162.75978","-97.2594","30.2021"
"","250.9260","16.3037","10166.76521","-97.2594","30.2144"
"","250.9310","16.3116","10165.12299","-97.2594","30.2016"
"","250.9360","16.3251","10158.45585","-97.2594","30.1966"
"","250.9410","16.3455","10153.90968","-97.2594","30.1903"
"","250.9460","16.3732","10166.98074","-97.2594","30.1523"
"","250.9510","16.4081","10207.27348","-97.2594","30.0494"
"","250.9560","16.4493","10273.46134","-97.2594","29.8949"
"","250.9610","16.4956","10355.40104","-97.2594","29.7371"
"","250.9660","16.5455","10437.89291","-97.2594","29.5817"
"","250.9710","16.5977","10508.16441","-97.2594","29.4299"
"","250.9760","16.6512","10561.01036","-97.2594","29.2993"
"","250.9810","16.7050","10602.37312","-97.2594","29.1929"
"","250.9860","16.7585","10641.85429","-97.2594","29.0710"
"","250.9910","16.8114","10687.88719","-97.2594","28.9158"
"","250.9960","16.8635","10743.67619","-97.2594","28.7455"
"","251.0010","16.9149","10803.90739","-97.2594","28.5639"
"","251.0060","16.9657","10862.18166","-97.2594","28.3946"
"","251.0110","17.0158","10915.32898","-97.2594","28.2493"
"","251.0160","17.0656","10962.50820","-97.2594","28.1326"
"","251.0210","17.1150","11007.63321","-97.2594","28.0192"
"","251.0260","17.1642","11054.17442","-97.2594","27.9168"
"","251.0310","17.2133","11104.66766","-97.2594","27.8329"
"","251.0360","17.2623","11157.98664","-97.2594","27.7236"
"","251.0400","17.3015","11200.43659","-97.2594","27.6070"
"","251.0410","17.3113","11210.82115","-97.2594","27.5745"
"","253.5370","21.7322","13335.78873","-97.2594","23.4381"
"","253.5420","21.7322","13329.17118","-97.2594","23.4364"
"","253.5470","21.7323","13327.07119","-97.2594","23.4152"
"","253.5520","21.7328","13329.92458","-97.2594","23.3964"
"","253.5570","21.7344","13337.47673","-97.2594","23.3708"
"","253.5620","21.7383","13345.46566","-97.2594","23.3469"
"","253.5670","21.7460","13350.67177","-97.2594","23.3179"
"","253.5720","21.7593","13354.89559","-97.2594","23.2925"
"","253.5770","21.7793","13362.16927","-97.2594","23.2687"
"","253.5820","21.8068","13386.46030","-97.2594","23.1993"
"","253.5870","21.8415","13440.40394","-97.2594","23.0575"
"","253.5920","21.8825","13527.15015","-97.2594","22.8678"
"","253.5970","21.9286","13635.54955","-97.2594","22.6518"
"","253.6020","21.9785","13749.25518","-97.2594","22.4157"
"","253.6070","22.0306","13853.97816","-97.2594","22.1808"
"","253.6120","22.0840","13942.82055","-97.2594","21.9609"
"","253.6170","22.1378","14019.02771","-97.2594","21.7641"
"","253.6220","22.1912","14090.51132","-97.2594","21.5851"
"","253.6270","22.2442","14165.39574","-97.2594","21.3794"
"","253.6320","22.2964","14247.59579","-97.2594","21.1304"
"","253.6370","22.3478","14336.32088","-97.2594","20.8826"
"","253.6420","22.3986","14426.28956","-97.2594","20.6717"
"","253.6470","22.4489","14512.39300","-97.2594","20.4592"
"","253.6520","22.4987","14592.37099","-97.2594","20.2353"
"","253.6570","22.5481","14667.84954","-97.2594","20.0353"
"","253.6620","22.5974","14744.94171","-97.2594","19.8491"
"","253.6670","22.6464","14824.79572","-97.2594","19.6477"
"","253.6720","22.6954","14908.32901","-97.2594","19.4343"
"","253.6760","22.7345","14974.87831","-97.2594","19.2619"
"","253.6770","22.7443","14990.99827","-97.2594","19.2191"
"","256.1670","27.1630","18232.59354","-97.2594","12.8571"
"","256.1720","27.1630","18227.47993","-97.2594","12.8508"
"","256.1770","27.1631","18228.52135","-97.2594","12.8257"
"","256.1820","27.1636","18235.85320","-97.2594","12.7866"
"","256.1870","27.1652","18247.60818","-97.2594","12.7572"
"","256.1920","27.1693","18261.61003","-97.2594","12.7103"
"","256.1970","27.1772","18277.13776","-97.2594","12.6521"
"","256.2020","27.1907","18299.48997","-97.2594","12.5847"
"","256.2070","27.2111","18338.50098","-97.2594","12.4623"
"","256.2120","27.2389","18410.24399","-97.2594","12.2571"
"","256.2170","27.2739","18524.42932","-97.2594","11.9584"
"","256.2220","27.3152","18680.66025","-97.2594","11.5929"
"","256.2270","27.3615","18866.90903","-97.2594","11.1743"
"","256.2320","27.4115","19063.06076","-97.2594","10.7232"
"","256.2370","27.4638","19251.68419","-97.2594","10.2773"
"","256.2420","27.5173","19425.02213","-97.2594","9.8332"
