Time,Displacement,Force,Rotation,Torque
(s),(mm),(mN),(deg),(N-mm)
"35.0260","22.2457","13357.24735","-9.8343","-23.5129"
"35.0310","22.2980","13448.86303","-9.8343","-23.6373"
"35.0360","22.3495","13542.47570","-9.8343","-23.7718"
"35.0410","22.4002","13633.79288","-9.8343","-23.9215"
"35.0460","22.4504","13718.77670","-9.8343","-24.0457"
"35.0510","22.5000","13795.47119","-9.8343","-24.1419"
"35.0560","22.5494","13867.89322","-9.8343","-24.2300"
"35.0610","22.5985","13941.32614","-9.8343","-24.2904"
"35.0660","22.6475","14019.45686","-9.8343","-24.3589"
"35.0710","22.6964","14097.85843","-9.8343","-24.4543"
"35.0750","22.7356","14157.80830","-9.8343","-24.5364"
"35.0760","22.7453","14172.15061","-9.8343","-24.5604"
"37.5720","27.1655","15354.55513","-9.8343","-19.7035"
"37.5770","27.1655","15348.52028","-9.8343","-19.6993"
"37.5820","27.1656","15346.66634","-9.8343","-19.7165"
"37.5870","27.1661","15350.88825","-9.8343","-19.7180"
"37.5920","27.1678","15359.72118","-9.8343","-19.7049"
"37.5970","27.1719","15369.26556","-9.8343","-19.7125"
"37.6020","27.1800","15377.89440","-9.8343","-19.7258"
"37.6070","27.1937","15386.52706","-9.8343","-19.7256"
"37.6120","27.2142","15403.14484","-9.8343","-19.7295"
"37.6170","27.2421","15444.87572","-9.8343","-19.7697"
"37.6220","27.2771","15521.94214","-9.8343","-19.8566"
"37.6270","27.3184","15632.04670","-9.8343","-19.9806"
"37.6320","27.3647","15763.91602","-9.8343","-20.1210"
"37.6370","27.4146","15899.46461","-9.8343","-20.2629"
"37.6420","27.4668","16023.42415","-9.8343","-20.3877"
"37.6470","27.5202","16129.91905","-9.8343","-20.4801"
"37.6520","27.5739","16221.98296","-9.8343","-20.5504"
"37.6570","27.6275","16306.70929","-9.8343","-20.6191"
"37.6620","27.6804","16393.92853","-9.8343","-20.7055"
"37.6670","27.7326","16489.12621","-9.8343","-20.7960"
"37.6720","27.7840","16587.98409","-9.8343","-20.8869"
"37.6770","27.8348","16685.27222","-9.8343","-20.9750"
"37.6820","27.8850","16776.76392","-9.8343","-21.0665"
"37.6870","27.9348","16861.19270","-9.8343","-21.1467"
"37.6920","27.9842","16941.29562","-9.8343","-21.2049"
"37.6970","28.0334","17021.98982","-9.8343","-21.2433"
"37.7020","28.0824","17106.13060","-9.8343","-21.2861"
"37.7070","28.1314","17190.08827","-9.8343","-21.3430"
"37.7110","28.1705","17254.69780","-9.8343","-21.3823"
"37.7120","28.1803","17270.32471","-9.8343","-21.3912"
"40.2220","32.6012","19712.42332","-9.8343","-18.7753"
"40.2270","32.6012","19710.12497","-9.8343","-18.7907"
"40.2320","32.6013","19711.02715","-9.8343","-18.8089"
"40.2370","32.6018","19715.01350","-9.8343","-18.8175"
"40.2420","32.6034","19723.30856","-9.8343","-18.8214"
"40.2470","32.6074","19735.39734","-9.8343","-18.8252"
"40.2520","32.6153","19752.60735","-9.8343","-18.8279"
"40.2570","32.6288","19779.85382","-9.8343","-18.8362"
"40.2620","32.6491","19824.86725","-9.8343","-18.8813"
"40.2670","32.6767","19902.18353","-9.8343","-18.9740"
"40.2720","32.7114","20021.60263","-9.8343","-19.1329"
"40.2770","32.7523","20180.00984","-9.8343","-19.3212"
"40.2820","32.7983","20361.51123","-9.8343","-19.4996"
"40.2870","32.8480","20545.79163","-9.8343","-19.6735"
"40.2920","32.9001","20718.13965","-9.8343","-19.8250"
"40.2970","32.9535","20874.22562","-9.8343","-19.9761"
"40.3020","33.0072","21017.11082","-9.8343","-20.1349"
"40.3070","33.0608","21155.44891","-9.8343","-20.2741"
"40.3120","33.1137","21296.03767","-9.8343","-20.3893"
"40.3170","33.1660","21442.49344","-9.8343","-20.5098"
"40.3220","33.2174","21592.32712","-9.8343","-20.6640"
"40.3270","33.2682","21738.69324","-9.8343","-20.8299"
"40.3320","33.3184","21876.71471","-9.8343","-20.9761"
"40.3370","33.3681","22005.33485","-9.8343","-21.0897"
"40.3420","33.4175","22128.32069","-9.8343","-21.1892"
"40.3470","33.4668","22252.13242","-9.8343","-21.2917"
"40.3520","33.5159","22378.65639","-9.8343","-21.4003"
"40.3570","33.5650","22508.29124","-9.8343","-21.5166"
"40.3610","33.6043","22613.18779","-9.8343","-21.6122"
"40.3620","33.6141","22638.98087","-9.8343","-21.6407"
"48.7010","0.0006","-9728.67489","-19.5192","47.7814"
"48.7060","0.0006","-9723.48499","-19.5192","47.7510"
"48.7110","0.0007","-9710.70004","-19.5192","47.6971"
"48.7160","0.0015","-9688.82847","-19.5192","47.6528"
"48.7210","0.0042","-9665.43007","-19.5192","47.6083"
"48.7260","0.0105","-9647.02129","-19.5192","47.5244"
"48.7310","0.0221","-9633.19683","-19.5192","47.3882"
"48.7360","0.0405","-9611.58085","-19.5192","47.1711"
"48.7410","0.0665","-9566.72859","-19.5192","46.8627"
"48.7460","0.1000","-9486.37199","-19.5192","46.4653"
"48.7510","0.1401","-9366.71162","-19.5192","45.9638"
"48.7560","0.1857","-9221.12846","-19.5192","45.3952"
"48.7610","0.2353","-9071.52081","-19.5192","44.8142"
"48.7660","0.2875","-8934.19361","-19.5192","44.2546"
"48.7710","0.3410","-8817.89970","-19.5192","43.6997"
"48.7760","0.3949","-8720.48187","-19.5192","43.1717"
"48.7810","0.4485","-8632.16305","-19.5192","42.6754"
"48.7860","0.5016","-8542.78469","-19.5192","42.2003"
"48.7910","0.5539","-8447.44110","-19.5192","41.7285"
"48.7960","0.6053","-8347.05353","-19.5192","41.2490"
"48.8010","0.6561","-8248.76118","-19.5192","40.7799"
"48.8060","0.7062","-8158.72669","-19.5192","40.3343"
"48.8110","0.7559","-8076.64108","-19.5192","39.9276"
"48.8160","0.8051","-7997.74361","-19.5192","39.5469"
"48.8210","0.8542","-7917.69218","-19.5192","39.1928"
"48.8260","0.9031","-7834.57136","-19.5192","38.8337"
"48.8310","0.9519","-7750.99325","-19.5192","38.4622"
"48.8360","1.0007","-7670.63046","-19.5192","38.0856"
"48.8370","1.0105","-7655.34067","-19.5192","38.0110"
"51.3250","5.4313","-2209.42521","-19.5192","12.9102"
"51.3300","5.4313","-2210.12139","-19.5192","12.9073"
"51.3350","5.4313","-2207.03554","-19.5192","12.9125"
"51.3400","5.4319","-2200.33121","-19.5192","12.9049"
"51.3450","5.4335","-2189.62908","-19.5192","12.8819"
"51.3500","5.4375","-2178.88784","-19.5192","12.8283"
"51.3550","5.4453","-2170.64357","-19.5192","12.7545"
"51.3600","5.4586","-2161.84068","-19.5192","12.6530"
"51.3650","5.4788","-2146.85655","-19.5192","12.5117"
"51.3700","5.5062","-2111.23848","-19.5192","12.3052"
"51.3750","5.5409","-2045.27020","-19.5192","12.0089"
"51.3800","5.5820","-1949.65446","-19.5192","11.6479"
"51.3850","5.6283","-1833.69780","-19.5192","11.2361"
"51.3900","5.6783","-1713.84656","-19.5192","10.8231"
"51.3950","5.7306","-1603.87850","-19.5192","10.4210"
"51.4000","5.7842","-1507.68316","-19.5192","10.0445"
"51.4050","5.8381","-1421.24474","-19.5192","9.6981"
"51.4100","5.8918","-1339.01858","-19.5192","9.3725"
"51.4150","5.9447","-1256.17027","-19.5192","9.0214"
"51.4200","5.9970","-1167.77217","-19.5192","8.6467"
